title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Gonzzalezz","","Region Not Set","","Opera Soft S.A.","Opera Soft","1989-01-09","1","No","Action","Not Rated","Cuando el calor del verano aprieta, sobre todo
después de comer, nada hay mejor que una buena
siesta, Verdad? Pues bien, eso es justamente lo
que nuestro amigo Gonzalez desea: dormir.
  
Las pesadillas se ciernen sobre sus dulces
sueños y en ellas el malvado despertador suena
sin cesar tratando de despertarle. Ayúdale a alcanzarlo 
para que pueda terminar su siesta.
  
Si lo consigues, Gonzalez terminaráfeliz sus
sueños. Pero al nuevo día volverán las ganas de
dormir y se encuentra muy lejos de su querida
hamaca. Para llegar hasta ella, ha de atraversar el
desierto, esquivar a los aguerridos pieles rojas y
sortear innumerables dificultades, incluidos 
músico callerejos que tocan sin cesar esperando
una buena propina. Seguro que con tu ayuda
Gonzalez consigue llegar a la hamaca y echarse
una buena siesta.

Diviértete con esta simpática aventura... y 
duerme buena siesta."
"Goody","","Region Not Set","","","Opera Soft","1988-05-01","1","No","Adventure","","En el juego se encarna a John Nelson Brainner Stravinsky, alias Goody, continuamente perseguido por el oficial de policía Rodríguez, Charly el Bardeos, un navajero que trata de robarle y evitar con ello que Goody consiga dar su Gran Golpe, consistente en asaltar el Gran Banco, aparte de otros enemigos. Deberá recopilar los 13 cilindros que contienen los números de la combinación que servirá para abrir la caja fuerte del Gran Banco. Previamente deberá sustraer el mayor número posible de bolsas de dinero que le servirán para obtener las herramientas necesarias que puede comprar en la Ferretería. Éstas deberán ser colocadas delante de las puertas estratégicas del banco; en caso de equivocarse de herramienta Goody será conducido a la cárcel."
"Gorfian Invaders","","PAL","","","","1983-01-01","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Gotcha","","Region Not Set","","Blaby Computer Games","","1984-02-01","","No","","","You're Ernie, an old lag who has just broken out of the nick. First obstacle to freedom is the searching guards outside the jail. There are five of them, their torch beams sweeping the various jail yards. Ernie must get safely past them and then through two jail gates that rise and fall very quickly. On this first screen you learn the cruel nature of Gotcha! - timing. It's crucial. The second screen shows you just how much too. A nightmare platform screen reminiscent of Manic Miner Willy's worst nightmare greets you. Seven levels with six green gates riding up and down the screen at a frightening pace, and all out of time with each other. On the platforms and other screens are all sorts of stashed goodies such as swag bags, safes, Hitachi stereos, cameras and the like."
"Grand National","","Region Not Set","","CRL Group PLC","","1983-09-05","1","No","","","Year of release 1983  
Publisher CRL Group PLC (UK)  
Author(s) Peter G. Curtis  
Machine type ZX Spectrum 48K  
Number of players 1  
Controls Keyboard"
"Grand Prix Simulator","","Region Not Set","","Codemasters","Codemasters","1987-01-01","2","Yes","Racing | Sports","E - Everyone","Grand Prix Simulator is a racing game developed by The Oliver Twins. The game is designed so that the player is looking down on the track from an overhead view. The players control a cars on the track, while the computer controls the others. Each race is three laps around the track. If the player wins a race, they progress to the next track. The game is over when the player loses a race or disqualifies himself/herself by crashing.

Points are earned for winning a race and extra points are given for picking up bonus items that appear on the track. Oil spots can also appear on the track that, if driven over, cause the player's car to spin, losing time."
"Grand Prix Simulator II","Grand Prix 2 | Grand Prix Simulator 2","Region Not Set","","Codemasters","Codemasters","1989-01-01","3","Yes","Racing | Sports","E - Everyone","A sequel to the previous Grand Prix Simulator, a popular Super Sprint style racing game.

As before, the action is viewed from overhead across a succession of tracks featuring hairpins, oil slicks and similar hazards. You must complete each race within the time limit; and time left after one race is added to your allowance on the next one. After the race you can view a replay.

The two main new features are a 3-player mode (there are always 3 cars present in total) and a damage meter which mean that repeat contract with barriers or other cars hampers your performance."
"Grange Hill","","Region Not Set","","Argus Press Software Ltd.","","1987-04-06","","No","","","You really don't appear to have any choice - if it's:

1) your mum's verbals

or

2) Grifiths, Imelda, a locked school and the horrors of the sewers then it has
   to be school!

She still hasn't forgiven you for having your first walkman stolen. It wasn't
your fault that some swine stole it from the staff room after it had been
confiscated during a maths lesson. Now she asks to see it every night when you
get home - you sometimes think that you could return home direct from the
hospital with two broken legs and her first words would be - ""Where's your
cassette player ?"" Does anyone understand parents ?

The basic plan is to bet into the staff room and then steal the walkman back
before going home to your mum. It's going to need a little planning though and
you had better get some help too. Hollo is bound to help you - isn't he?
Problem is that he's always complaining and might bottle out at any time.
You'll just have to try to keep him happy.

The rest of the difficulties you find will be minor compared to braving your
Mum - it's all a matter of a little thought and brilliant flashes of
inspiration. There's bound to be everything you need somewhere around the
school - it's a right dump you know.

You'd better get going - your mum is expecting you home and you can't return
any later than midnight under any circumstances.

GAMEPLAY

Grange Hill - The Computer Game is an adventure game with a difference! Instead
of entering the tedious GO NORTH, GO WEST type instructions you control Gonch
by moving a joystick or pressing movement keys. This makes the game fast and
fun to play but still gives you the puzzle and strategy elements that are
present in most good adventures.

Other commands common to adventures, such as EXAMINE, USE and PICK UP, can be
selected from a drop down menu. This means that the only time you ever have to
type commands is when you want to talk to another player or use an object in a
particular way."
"Granny's Garden","","Region Not Set","","","","1983-01-01","1","No","Action","Not Rated","Granny's Garden is an educational adventure game for the BBC Micro in 1983. It served as a first introduction to computers for many schoolchildren in the United Kingdom during the 1980s and 1990s. According to the 4Mation webpage about the original version, it was the reason many teachers decided that computers had a real place in education. The software is still available today (March 2014) in its original and updated formats.

Created by Mike Matson for 4Mation, the game takes place in the Kingdom of the Mountains. The aim is to find the six missing children of the King and Queen (Esther, Tom, Clare, Anna, Jessica, and Daniel), while avoiding the evil witch, by solving puzzles."
"Great Britain Limited","","PAL","","","","1970-01-01","1","No","Strategy","Not Rated","Great Britain Limited sets you as both the Prime Minister and Chancellor of Great Britain, giving you responsibility for every element of the land's economy. You are initially presented with key statistics for unemployment and inflation (and some sample prices), as well as your party's budget, and from that must set taxes (from alcohol and petrol rates to general Corporation Tax and VAT) and benefits. You can then assign money to special projects, such as improving the transport system and providing more jobs for school leavers. Once these decisions have been made, the results on the economy and on your popularity rating are shown.

The game continues like this for four turns, representing four years. At this point, you must prepare for an election. You have 1000 units of PR to assign, spreading it between inflation, unemployment, overseas aid and law & order, depending on what you feel your Government's problem areas are. You have three attempts at doing this to improve your publicity rating. The election results then unfold, updating every time one of the four parties gains 10 extra seats. If successful, you have a second term of this."
"Greedy Gulch","","Region Not Set","","Phipps Associates","","1983-09-12","","No","","","When Loaded - you will receive some further 
   instructions on the television screen. If, after 3 minutes, nothing has
   happened, refer to the Sinclair handbook for cassette setting-up 
   procedures. You should rewind the tape and repeat step 2.

 When the program has successfully loaded, all further instructions and 
   rules will be given on the screen."
"Green Beret","","Region Not Set","","Imagine Software","Konami","1986-11-02","1","No","Action","T - Teen","There are four distinct sections of gameplay, taking in a Missile Base, a Harbour, a Bridge, and an enemy Prison Camp. Extra weapons with limited ammunition can be collected along the way, which will make the task a lot easier. The level is divided into 3 horizontal levels, which can be moved between either by jumping or using ladders, and this gives a chance to avoid the more threatening mobs of enemy fighters."
"Gremlins 2: The New Batch","","PAL","United Kingdom of Great Britain and Northern Ireland","Elite Systems Ltd.","","1990-01-01","1","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Gremlins the Adventure","","Region Not Set","","Adventure Soft Publishing Ltd.","Adventure International","1986-01-01","1","No","Adventure","Not Rated","GREMLINS TM
THE ADVENTURE

ADVENTURE INTERNATIONAL U.K
85 New Summer Street, Birmingham B19 3TE

Copyright Adventure International
ALL RIGHT RESERVED

GREMLINS THE ADVENTURE
  Kingston Falls is in danger of being over-run with Gremlins, Billy has been
tricked by Gizmo's offsprings into feeding them after midnight.  The Mogwai have
already pupated and turned into the evil Gremlins, and, led by Stripe (the evilist of
them all) are now causing chaos all over Kingston Falls.  By taking the part of Billy
you are now about to embark on a most perilous adventure.  Aided by Gizmo it is
your task to save Kingston Falls from being over-run with Gremlins.
HOW AN ADVENTURE WORKS
  If you've never played an Adventure before, you're in for a real treat.
Adventuring permits the player to move at will from location to location within the
game ""environment"" and to examine objects for clues that will help reach the
objective of the game.  For example, an Adventure might begin something like this:
I'M IN A ROOM, VISIBLE OBJECTS ARE A RUBY-ENCRUSTED BOX AND A
CLOSED DOOR.  TELL ME WHAT TO DO.
  You might want to begin by entering a direction (North, South, East, West) to see
if you can leave the room.  Chances are, though, that you will have to find a way to
get through the closed door.  Let's try something basic.  You type:
OPEN DOOR
  ...but the computer tells you in no uncertain terms:
SORRY, IT'S LOCKED.  WHAT SHALL I DO?
GET BOX
  ... and the computer responds with:
OK
  By saying ""OK"", the computer has let you know that the command has been
accepted and the box ""picked up"".  Now that you're ""holding"" the box, let's see if we
can peek inside.  You type:
OPEN BOX
  This time the computer understands and you are rewarded with the following
response:
OK.  INSIDE, THERE IS A KEY AND A RARE POSTAGE STAMP.
  Since we still want to exit the room, trying the key to unlock the door might be a
good idea.  The postage stamp might come in handy later, so you type:
GET KEY AND STAMP
But the computer responds:
SORRY, I CAN'T DO THAT ... YET!
  Ah, yes-asking the computer to get both the key AND the stamp is most
definitely a COMPOUND command, something that your computer can't 
understand.  Try again, this time asking for the objects separately.  You type:
GET KEY
  ...and then:
GET STAMP
  The computer will answer ""OK"" each time and you will have what you need.
  By ""getting"" the key and the stamp, they are stored for later use as you are, in
effect, carrying them.  As for your next series of moves, you might want to go to the
door (GO DOOR), try the key in the lock (UNLOCK DOOR), and move down the
hallway that's just outside (GO HALLWAY).
  You're on your way!

SOME USEFUL NEW FEATURES
  There are several new features which have been introduced in Gremlins to help
you interact more easily with your computer.

1.  Stringing together of more than one command using a full stop (.) or a comma (,),
e.g.
GET THE BOX, OPEN THE BOX, TAKE THE KEY

2.  The use of full sentences, e.g.
STEP UP THE STAIRS  GET THE MOGWAI FROM THE BOX
LOOK UP AT THE GREMLIN

3.  The ability to take or drop more than one object at a time, e.g.
TAKE EVERYTHING  DROP EVERYTHING  DROP ALL

SOME HELPFUL WORDS
  Although the vocabulary accepted by your computer is extensive, you may find
the words listed below to be of great help as you set about your Adventure.
Remember:  These are just a few of the words available:

Climb	Examine	Leave	Move	Quit	Say
Drop	Go		Light	Pull	Read	Take
Enter	Help		Look	Push	Save	Hit
Take	Inventory

ONE LETTER COMMANDS
  You may use the following single keys to perform a variety of tasks and to expedite
playing time.  Type the letter for the function you wish to use and press RETURN.

N,S,E,W,U,D, - Go North, South, East, West, Up or Down
I                     - Display Inventory of items on your person
Q                   - Quit.

SAVING YOUR ADVENTURE FOR LATER PLAY
  An Adventure will often last far longer than the time available in a single sitting.
You may save the game you are playing and return later to take up where you left
off.  To save a game in progress, type SAVE GAME at any time, the WHAT SHALL I
DO? message appears on your screen.
  To restore a saved game, type LOAD GAME before you begin a new game.  The
computer will ask:  DO YOU WISH TO RESTORE A SAVED GAME? Type YES.  The
Adventure will resume at a point which you saved it.
  Note:  Before you attempt to load or save a game, consult the loading instructions
under your individual computer system as listed in this manual.
  To end a game in progress, type QUIT.  If you intend to continue the game later,
be sure to save it before using this command.

Some Playing Tips
  Be sure to examine the items you find during your Adventure.  Also, keep in mind
that most problems and solutions require no more than common sense to solve;
special knowledge and information are rarely required.  For example, if an area is
too dark to see in, you are going to need a light to avoid disaster.
  If you get stuck, type HELP and press RETURN.  You may or may not receive
assistance, depending on what you are carrying, where you are at, and a number of
other factors.  Too, be careful about making assumptions - they can be fatal!
  Finally, if you are seriously stuck, special Hint books are available from 
Adventure International (U.K.).  Call (021) 359 0801 for ordering information.

                                  LOADING INSTRUCTIONS
                                           B.B.C

  To load a Scott Adams Adventure for the BBC computer, ensure that your cassette
recorder is correctly connected, insert the cassette, ensuring it is fully rewound and
switch on your computer.  Ensure that your machine is in the correct loading mode by
typing *TAPE then press RETURN and, if you have a filing system other than Tape
installed, type PAGE=&EOO then press RETURN (if you are uncertain as to whether
this applies then do it anyway).
  Type CHAIN"" "" the RETURN followed by PLAY on the cassette recorder at which
point the screen will display Searching then when the program is found, Loading.
Shortly after a title page will appear whilst the main program is loaded.
  When a load is complete a message will appear asking if you wish to start a new game
or load a saved game.  To commence play simply answer the prompt for a new game
and you will be at the start of one of the most fascinating computer experiences
available.  If you wish to continue a Saved game, respond appropriately to the prompt
and insert the cassette of your saved game (fully rewound) into your cassette recorder,
press PLAY and then press RETURN as instructed on the screen.
  If you wish to save a game to continue at a later time, simply insert a blank tape into
your cassette recorder then press PLAY & RECORD.  Type SAVE GAME and press
RETURN and follow the instructions on the screen which will prompt you to ready your
cassette and press RETURN - Do so and your current position will be saved.  Please
note that, as per the instructions above, it is essential to load the program first before
loading a Saved game.

			ELECTRON
As for BBC.

			COMMODORE 64

  When loading a Scott Adams Adventure for a Commodore 64 computer, ensure that
your cassette recorder is correctly connected and insert the cassette, making sure it is
fully rewound and that your computer is switched on.  Press SHIFT-RUN, RETURN and
then PLAY on your cassette recorder as instructed on the screen which should then
display SEARCHING.  When the program is found the display will change to
LOADING and when completed the program will run with an initial message asking if
you wish to start a new game or continue a saved game.  To commence play simply
answer the prompt for a new game.  If you wish to continue a Saved game, respond
appropriately, remove the Game cassette from the recorder, replacing it with the
cassette of your Saved game (fully rewound) and follow the instructions of the screen to
press PLAY on the recorder and then return.  If you have any problems loading, check
that your recorder is correctly connected, rewind the tape completely and try again.
  If you wish to continue a game at a later time, insert a blank tape into your cassette
recorder then press PLAY & RECORD.  Type SAVE GAME and press RETURN then
follow the screen prompts which tell you to ready your cassette and press RETURN-
Do so and your current position will be saved.  Please note that, as per the instructions
above, it is essential to load the program before attempting to load a Saved game.

		COMMODORE 16 and PLUS 4

  When loading a Scott Adams Adventure for a Commodore 16 or PLUS 4 computer,
ensure that your cassette player is correctly connected and insert the cassette, making
sure that it is fully rewound and that your computer is switched on.  Type LOAD and
then press return, and then play on your cassette player.  At ready type RUN then press
return.
  Save game instructions as for Commodore 64.

				SPECTRUM

	  When loading a Scott Adams Adventure into your Spectrum ensure that your
cassette recorder is correctly connected, put the tape in your recorder and check that
it is fully rewound.  Type LOAD "" "" then press PLAY on your cassette recorder and
ENTER on your Spectrum.  If you have any loading problems check that your recorder
is correctly connected, that any tone control is on maximum treble, the tape is fully
rewound and, if necessary, experiment with the recorder's volume.  See Chapter 20 of
your Spectrum manual.
  When the load is completed you will be asked if you wish to start a new game or
reload a Saved game.  To commence play simply answer the prompt for a new game
and your computer will open the doors on a new world for you.  If you wish to continue a
Saved game, respond appropriately to the prompt and insert the cassette of your
Saved game (fully rewound) into your recorder.  Press PLAY and then press RETURN
as instructed on the screen.  If you have any problems loading a Saved game, bear in
mind that your recordings are probably at a different level to commercial tapes and
you may need to adjust the recorder's volume level in compensation.
  If you wish to save a game to continue at a later date, insert a blank tape into your
cassette recorder and type SAVE GAME and RETURN on your Spectrum.  Follow
the instructions on the screen to ready your cassette, press PLAY & RECORD, then
press RETURN.  Your current position will now be saved but please note that, as per
the instructions above, it is essential to load the program first before attempting to
reload a Saved game.

				AMSTRAD

  When loading a Scott Adams Adventure on an Amstrad computer use the
command RUN "" "" and follow the instructions on page F1.10 of your user manual.
  Save game instructions as for Commodore 64.

DRAGON TAPE
1.  Place cassette in recorder and rewind.
2.  Type CLOADM and hit return.
3.  Press play on tape recorder.  Program will load and run automatically.
If program fails to load, adjust tone and volume levels and try again.

Playing Hints:
Draw a map as you go, there are a lot more places than you think and without a map
you will end up going round in circles or missing areas which you haven't tried.  It
doesn't need to be perfect as long as you have some record of where you have been
and what you've found (as well as where you found it).  Examine things you find and
try to remember that most problems have solutions that require no more than some
careful thought and a little common sense.  If you get stuck try typing HELP - you
may or may not get assistance but you won't know until you ask and be careful about
assuming things, it can be fatal.
  To speed things up you may use the following abbreviations: N, S, E, W, U, D, for
Go North, South, East, West, Up or Down.  I is short for Inventory and will list what
you're carrying.
  Some (but not all) of the words available that you may find useful are:-
  Get, Take, Drop, Go, Climb, Jump, Enter, Examine, Go, Leave, Move, Quit,
Say, Wear, Read, Save, Light, Pull, Push and Look ... There are others !!!
  Instructions are entered by you in the form of two words commands with the first
word being a verb.  If the computer doesn't understand, it will tell you so and you 
must try rewording what you wish to do e.g. instead of GO FLYING try FLY.  You
will find that objects which can be picked up usually require only the last part of
their name as in the Peltzer Remote Control where typing GET REMOTE is all that is
needed.
  Good luck, happy adventuring and try not to die too often."
"Ground Attack","","Region Not Set","","Silversoft","","1982-09-12","1","No","","","Your mission is to pilot your spaceship through tortuous caverns while
destroying the enemy missile launchers and fuel dumps. Endurance as
well as quick thinking are needed to survive. No-one has yet
succeeded. 9 skill levels.

MISSION CONTROLS

5 - Decelerate
8 - Accelerate
6 - Dive
7 - Climb
9 - Drop Bombs
0 - Fire lasers

(c) Copyright program, Audio & Visual Silversoft Ltd 1982"
"Groundforce Zero","","Region Not Set","","Titan Programs","","1982-11-09","1","No","","","With all the ground forces, available to you, defeated, you have been
ordered to make an air attack on the city. That city is NEW YORK.

With your altitude dropping all the time your best tactic is to bomb
the highest buildings by pressing the 'B' key, however it is always
wise to bomb as often as possible. Any collision with a building,
burning or solid will result in your fatality.

On landing the Plane do not be too surprised if your Pilot does
a................ah but you will have to land the Plane to find that
out."
"Gryzor","","Region Not Set","","Ocean Software Ltd.","Ocean","1987-01-01","1","No","Action","Not Rated","COIN-OP ACTION FROM KONAMI
The Durrs from the Planet Suna have infiltrated Earth's defensive forces,
have set up a strong hold in an uncharted region of our planet and have
assembled an atmosphere processing plant (APP) which gives them the facility
to control the planet's weather conditions. Their plan is to bring about
another ice age and thereby take over Earth and all its resources. You are
Lance Gryzor, a member of the federation for Earth's defences (FED). Having
discovered the evil intention of the Durrs, you must infiltrate the strong
hold; make sure your way through the fortification, past the androids and
into the heart of the complex to destroy the APP. You will encounter many
dangers and numerous weapons systems together with deadly tunnels and awkward
mazes. As you get to the heart of the complex, you will find that the APP has
already started its dastardly work and if you manage to pass the ice region
you will then encounter a labyrinth of pipes and ducts, only then you realise
the danger has just begun. For the aliens incarnate will reveal themselves
and you will be pitted against the most deadly foe ever known to man!
There is only one man who could ever hope to accomplish this mission his name
... Lance Gryzor!

Loading
-------
1. Place the cassette in your recorder ensuring that it is fully rewound.
2. Ensure that the MIC socket is disconnected and that the volume and tone
   controls are set to the appropriate levels.
3. If the computer is a Spectrum 48K or Spectrum + then load as follows. Type
   LOAD"""" (ENTER). (Note there is no space between the two quotes). The "" is
   obtained by pressing the SYMBOL SHIFT and P keys simultaneously.
4. Press PLAY on your recorder and the game will load automatically. If you
   have any problems try adjusting the volume and tone controls and
   consulting Chapter 6 of the Spectrum manual.
5. If the computer is a Spectrum 128K then follow the loading instructions
   on-screen or in the accompanying manual.

NOTE
The 48K version is split into three sections. The frist is loaded as normal
but the second and third sections will need to be loaded during the game.
After each section has loaded stop the tape. There are on screen prompts to
help you.

Controls
--------
The game has joystick or keyboard options selected from the menu before the
play starts.
With joystick play the space bar is used to jump.
The keyboard options are redefinable from the menu.

KEYBOARD:                       JOYSTICK:
S         - UP                                UP
X         - DOWN                              |
M         - RIGHT               POINT LEFT ---+--- MOVE RIGHT
N         - LEFT                              |
A         - FIRE                           LIE DOWN
SPACE BAR - JUMP
                                         FIRE - FIRE
                                       SPACE BAR - JUMP

Game Play
---------
This is divided into 5 sections.

THE JUNGLE (Horizontal scrolling)
Fight your way through the soldiers and destroy the entrance to the alien
complex. Better weapons may be obtained on this level by destroying the
weapon stores.

THE OUTER MAZE (3-D)
Destroy targets on the back wall to continue through the maze and destroy
the control entrance and destroy the gateway.

THE INNER GORGE (Vertical scrolling)
Fight your way upwards to the inner entrance and destroy the gateway.

THE INNER MAZE (3-D)
(See The Outer Maze)

THE FINAL CONQUEST (Horizontal scrolling)
Fight past ships and trucks in the ice region to confront the guardians and
finally the aliens themselves. Destroy the alien heart to complete the
mission.

Status & Scoring
----------------
The score and lives are displayed on the screen at all times.

On the maze section a map of the maze and a clock appear. The clock displays
the amount of time you have to complete the maze stage before losing a life.
Points are awarded for shooting the enemies that you encounter; large aliens
5,000 - 40,000, soldiers 500 and small aliens 200.

Hints & Tips
------------
1. Keep moving.
2. Shoot everything.
3. All moving (and some stationary) objects can be destroyed but the larger
   they are the more shots are required.

Gryzor
------
Its program code, graphic representation and artwork are the copyright of
Ocean Software Limited. All rights reserved worldwide.
This software product has been carefully developed and manufactured to the
highest quality standards. Please read carefully the instructions for
loading.

Credits
-------
Programmed by Paul Owens
Music/effects by David Whittaker
Graphics by Mark R. Jones
Produced by DC Ward
(C) Konami
(C) 1987 Ocean Software Limited"
"Guardian II: Revenge of the Mutants","","Region Not Set","","","","1990-01-01","1","Yes","Shooter","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Guerrilla War","","Region Not Set","","Erbe Software, S.A.","Imagine Software","1988-01-04","1","No","Action","Not Rated","En las junglas de una isla tropical sus habitantes viven bajo la terribles leyes de un cruel
dictador. Las tropas invaden las calles, las carreteras y colocan trampas explosivas por el
campo, mientras el Tirano disfruta en su trono de gran poder.
Pero en las playas aún queda algo de esperanza… Dos valientes marines, armados hasta los
dientes y entrenados para matar, intentarán infiltrarse en territorio enemigo y liberar a esta isla
de sus opresoras cadenas. Únete a su lucha por la libertad mientras corres por ríos y pantanos;
no pierdas tus nervios de acero cuando te encuentres rodeado por el enemigo; ábrete camino a
través de ciudades y pueblos destruyendo las ráfagas de mercenarios, sedientos de sangre, que te
atacarán incansablemente.
Con toda la tensión del momento y arriesgando tu vida, lucha por la victoria y por la libertad en
la más sucia de las guerras.
CARGA
Teclea LOAD “” (ENTER).
Nota: En el Spectrum 48K cada nivel se carga separadamente. Sigue las instrucciones de
pantalla.
En el Spectrum 128K y +2 todos los niveles se cargan al comienzo de la partida.
CONTROLES
1. Desde el menú inicial selecciona juego de 1 o 2 jugadores.
2. Selecciona el método de control de cada jugador.
Cada jugador deberá seleccionar uno de los joysticks disponibles. Después aparecerá otro menú
desde donde seleccionar los modos “normal” o “rotate” (girar).
En el modo “normal, el cuerpo del jugador gira en la dirección del joystick; en el modo “rotate”
necesitarás dos teclas para “hacer girar” al jugador.
La última pantalla del menú indica a cada jugador las teclas de que dispone durante esta partida.
Puedes elegir entre una gran variedad de joysticks, incluyendo el nuevo “Cheetah 125 Special”,
con el que podrás girar a izquierda y derecha sin utilizar el teclado.
Si uno de los jugadores utiliza el teclado aparecerá un grupo de teclas “fijas”. Si ambos
jugadores utilizan en teclado, aparecerán dos grupos de teclas “fijas”.
Si seleccionas la opción joystick, cada jugador tendrá tres teclas extra:
Jugador 1 Jugador 2
A: Granada. J: Granada.
 B: Girar a izquierda. K: Girar a izquierda.
 S: Girar a derecha. L: Girar a derecha.
Nota: Las teclas de giro son ignoradas en el modo “normal”.
TECLADO
Cada jugador al teclado tiene las siguientes teclas:
Partida de un jugador (al teclado)
 W: Arriba.
 D: Abajo.
 I: Izquierda.
 O: Derecha.
 ENTER: Granada.
 SPACE: Disparo.
 Q: Girar a izquierda.
P: Girar a derecha.
Partida de dos jugadores (ambos al teclado) 
Jugador 1
 W: Arriba.
 S: Abajo.
 E: Izquierda.
 R: Derecha.
 Z: Granada.
 C: Disparo.
 Q: Girar a izquierda.
T: Girar a derecha.
Jugador 2
 O: Arriba.
 K: Abajo.
 U: Izquierda.
 I: Derecha.
 B: Granada.
 M: Disparo.
 Y: Girar a izquierda.
P: Girar a derecha.
Para interrumpir la partida, pulsa simultáneamente las teclas X y V.
Puedes activar la pausa con la tecla F o desactivarla con la tecla G.
EL JUEGO
Cada nivel tiene un tipo de “enemigo poderoso” distinto y posiciones diferentes en cuanto a
tanques y rehenes.
El objetivo de tu misión es abrirte camino hasta el palacio situado al final del nivel 5 y, una vez
allí, destruirlo. Al final de cada uno de los niveles deberás eliminar a un poderoso enemigo con
unos 32 disparos. Hay diferentes tipos de enemigos y cada uno requiere tácticas de ataque
diferentes. Algunos soldados enemigos dejarán caer armas para ti (un bazooka o un
lanzallamas). Si mueres, perderás todas las armas recogidas. Al terminar cada nivel aparece un
mapa donde se indica tu posición actual.
Al terminar la partida introduce tus iniciales en la tabla de máximas puntuaciones. Mueve el
joystick ARRIBA y ABAJO para seleccionar tus iniciales y después pulsa DISPARO.
STATUS Y PUNTUACIÓN
Si rescatas a uno de los rehenes ganarás 1.000 puntos y todas tus armas vuelven a 50. Cuando
llegues a un tanque recibirás gasolina extra. Si matas a uno de los rehenes serás penalizado con
500 puntos.
Al principio de la partida tienes 4 vidas. Ganarás una vida extra cada 15.000 puntos. Puedes
conseguir hasta un máximo de 10.
SUGERENCIAS
 Mantén tu tanque el máximo de tiempo posible.
 Cuidado con los soldados que se encuentran a tu espalda.
 Juega como equipo en el modo de 2 jugadores.
 Estudia los patrones de movimiento de los enemigos que te encontrarás al final der cada
nivel.
 Ten en cuenta las limitaciones de cada tipo de arma.
© 1985 SNK Electronics Corp.
© 1988 Imagine"
"Gulpman","","PAL","","","","1970-01-01","1","No","Action","Not Rated","sequel to the game Gulp! where once again you have to move around various mazes eating all the dots to clear the mazes. The game is viewed from above with each maze seen on the whole screen. You are now chased by four Ogres and if you touch one then you lose one of nine lives but you are armed with a limited amount of lasers which fire in all four directions. Before you start you have a number of options that can be chosen and they are; pick one of 15 mazes, Tempo (1-9) and Grade (1-9). You also have a choice of two control methods and you can watch a demo."
"Gun Fighter","","Region Not Set","","Atlantis Software Limited","Software Creations","1988-09-14","1","No","Shooter","Not Rated","GAME
Search out and kill the ruthless gang of outlaws and return the deeds
to the honest townsfolk. Earn a bounty for each outlaw killed and a
bonus for each deed found. More bullets can be obtained from the
sheriff's office, but you can only carry six at a time. Extra lives
can be purchased from the ""Doc's"" at $500 each. For a little light
relief in between ""shoot-outs"" you can gamble in the local casino.

Watch out for the Red Indians, they are real sneaky, and try to avoid
the potholes - some of them are ten feet deep.

How long will your survive as a Gunfighter?"
"Gun Law","","Region Not Set","","Vortex Software","","1983-09-05","","No","","","You are a bounty hunter -----"
"Gunfright","","Region Not Set","","Ultimate - Play the Game","Ultimate Play The Game","1985-01-01","1","No","Action | Adventure","Not Rated","You play a sheriff in a small town called Black Rock who must hunt and kill a gang of outlaws who are hiding in it.
The game starts with a minigame – a shooting gallery type game – where money can be earned by shooting falling bags. The money can then be used to buy ammunition.
The main part of the game is similar to Nightshade – exploring an isometric, scrolling environment. Residents wander the streets and some are even helpful and point towards the outlaws. These residents have to be protected, though, as any deaths are penalised with fines.
When you find an outlaw Gunfright again switches to the shooting gallery game, only this time you must shoot the bad guy before he shoots you. You can wait for him to draw, or you can just plug him ASAP."
"Gunpower, Treason and Plot","","Region Not Set","","","","1988-01-01","1","No","Adventure","E - Everyone","Title:Gunpowder, Treason and Plot
Release Year:1988
Original Publisher:Redwood Designs (UK)
Creators:Graham D. Shaw (UK)
David A. Shaw (UK)
Adrian R. Shaw (UK)
Availability:Available
Message Language:English
Machine Type:ZX-Spectrum 48K
Genre:Arcade Game: Adventure
Maximum Players:1
Control Options:Interface 2 (right)
Kempston"
