title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Doom 64","","NTSC-U","","","","2024-11-17","1","No","Shooter | Unofficial","M - Mature 17+","Doom 64 port to the Sega Dreamcast

Enemy, projectile and sector movement interpolation. Everything moves nicely and smoothly when the frame rate is above 30 FPS.

CUSTOMIZABLE CONTROLLER MAPPINGS. See build instructions for details on how this works.

UNCAPPED FRAME RATE, variable with correct physics. 60 FPS in the majority of the game with lights and normal mapping.

8bpp world textures. Increased performance when filtering is disabled. Reduces VRAM pressure / frequency of texture flushing (reduced frequency of graphical glitches in bonus levels).

VMU SAVING IS NOW SUPPORTED. 5 free blocks are required."
"Doom Collection","","NTSC","","","","1970-01-01","1","No","Shooter | Unofficial","Not Rated","Doom Collection for Dreamcast = T0000"
"Doom Collection (Port)","","Other","United States of America","","id Software","1993-12-10","1","No","Shooter","Not Rated","Includes Final Doom and Wolfenstein 3D!"
"Doom64","Doom 64","NTSC","","","","1970-01-01","1","No","Action","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"Dorimaga GD Vol. 1","ドリマガＧＤ Vol. 1","NTSC-J","Japan","","","1999-07-23","1","No","Demo","Not Rated","Dorimaga GD Vol. 1 (ドリマガＧＤ Vol. 1) is a Japanese Sega Dreamcast demo disc distributed with Dreamcast Magazine issue #1999-07-23. Disk of the same content has been distributed only in postage by NEC Home Electronics."
"Draconus: Cult of the Wyrm","Dragons Blood (EU)","NTSC-U","United States of America","Crave Entertainment","Treyarch","2000-06-21","1","No","Role-Playing","T - Teen","Draconus: Cult of the Wyrm is a sword and sorcery action game. Adventurers play as a male knight, Cynric or as the female sorceress Ayowen. The heroes battle their way through a dark fantasy world where they must ultimately defeat the dragon lord. A story driven game where players use a combination of cunning swordplay and magic spells deal with enemies that stand in their way. The story unfolds over 12 huge levels and is played in 3rd person perspective in real-time."
"Dragon Riders: Chronicles of Pern","","NTSC-U","United States of America","Ubisoft Entertainment","Ubisoft","2001-08-07","1","No","Action | Role-Playing","T - Teen","The Dragon Riders of Pern have protected their world from the alien oppressor Thread, but now they have all gone extinct. Unless you can find a new rider to take up, the world of Pern is doomed. From this point the game takes the player through four chapters with a vast storyline.

Dragon Riders is a game in 3D with strong RPG and action elements. The world of Pern is based upon the novels by Anne McCaffrey. The game contains over 120 locations on three continents. The player can interact and speak with over 170 characters."
"Dragons Blood","Draconus: Cult of the Wyrm (US)","PAL","","Crave Entertainment","Treyarch","2000-06-21","1","No","Role-Playing","Not Rated","Draconus: Cult of the Wyrm is a sword and sorcery action game. Adventurers play as a male knight, Cynric or as the female sorceress Ayowen. The heroes battle their way through a dark fantasy world where they must ultimately defeat the dragon lord. A story driven game where players use a combination of cunning swordplay and magic spells deal with enemies that stand in their way. The story unfolds over 12 huge levels and is played in 3rd person perspective in real-time."
"Dream Flyer","ドリームフライヤー","NTSC-J","Japan","Sega","SEGA Games","1999-12-09","1","No","Board","Not Rated","DreamFlyer (ドリームフライヤー) is a piece of Japanese Sega Dreamcast software allowing users to customise and send digital greetings cards over the internet."
"Dream key Dreamcast","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1999-01-01","1","No","Utility","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dream on Collection 2","","PAL","Japan","Sega","Sega","1999-01-01","1","No","Action | Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dream on Collection 4","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","2000-01-01","1","No","Action | Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dream On Volume 1","Dreamon Volume 1","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1999-01-01","1","No","Demo","Not Rated","Dream On Volume 1 is a disc distributed in Europe as part of the Dream On series of Sega Dreamcast demo discs. Volume 1 was the first in the series - unlike other volumes which were distributed with officially licensed Dreamcast magazines, this one was only distributed with Dreamcast consoles, specifically those around the launch period of late 1999 and early 2000.

Volume 1 sets the stage for all Dream On discs to come, with a segment devoted to playable demos, and another to videos. The Incoming demo features the first stage, Monaco Grand Prix Racing Simulation lets the player race around the Spanish track, Ready 2 Rumble Boxing lets players fight as either Boris Knoximov, Butcher Brown or Afro Thunder for one match, TrickStyle covers the earliest segment of the game and Toy Commander gives the player access to three missions picked from the first couple of rooms.

Volume 1's legacy would continue in two directions: Dream On Volume 2 (and its successors) which would be made available through magazines, and Dream On Collection 2, which would replace Volume 1 as the pack-in demo disc at some point during 2000."
"Dream On Volume 10","Dreamon Volume 10","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-06-08","2","No","Demo","Not Rated","Dream On Volume 10 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #9 of the UK's Official Dreamcast Magazine, issue #5 of Dreamcast: Le Magazine Officiel, issue #9 of Dreamcast: Das Offizielle Magazin and issue #7 of Revista Oficial Dreamcast.

This volume contains an interactive tour of the Dreamarena online service."
"Dream On Volume 11","Dreamon Volume 11","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-07-06","1","No","Demo","Not Rated","Dream On Volume 11 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #10 of the UK's Official Dreamcast Magazine, issue #10 of Dreamcast: Das Offizielle Magazin and issue #8 of Revista Oficial Dreamcast. French customers had to purchase the disc separately through mail order.

Volume 11 saw No Cliché add another Dream On-exclusive mission to their Toy Commander demo, this time being summer themed (with previous missions from Dream On Volume 4 and Dream On Volume 1 added for good measure). This was the last disc to be released with Dreamcast: Das Offizielle Magazin in Germany - Volume 12 would be ignored and Dreamcast Kult would pick the series up at Volume 13."
"Dream On Volume 12","Dreamon Volume 12","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-08-03","1","No","Demo","Not Rated","Dream On Volume 12 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #11 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel and issue #9 of Revista Oficial Dreamcast. It was not released in Germany."
"Dream On Volume 13","Dreamon Volume 13","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-09-07","1","No","Demo","Not Rated","Dream On Volume 13 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #12 of the UK's Official Dreamcast Magazine and issue #10 of Revista Oficial Dreamcast. Dreamcast Kult distributed this volume in Germany with issue #7. French customers had to purchase the disc separately through mail order.

The Wacky Races demo is brought forward from Dream On Volume 11."
"Dream On Volume 14","Dreamon Volume 14","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-10-05","1","No","Demo","Not Rated","Dream On Volume 14 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #13 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #8 of Dreamcast Kult and issue #11 of Revista Oficial Dreamcast."
"Dream On Volume 15","Dreamon Volume 15","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-11-02","1","No","Demo","Not Rated","Dream On Volume 15 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #14 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #9 of Dreamcast Kult and issue #12 of Revista Oficial Dreamcast."
"Dream On Volume 16","Dreamon Volume 16","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-11-30","1","No","Demo","Not Rated","Dream On Volume 16 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #15 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #10 of Dreamcast Kult and issue #13 of Revista Oficial Dreamcast.

Volume 16 includes the same Toy Commander demo as was seen in Dream On Volume 11."
"Dream On Volume 17","Dreamon Volume 17","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-01-04","1","No","Demo","Not Rated","Dream On Volume 17 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #16 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #11 of Dreamcast Kult and issue #14 of Revista Oficial Dreamcast.

Of note is Volume 17's inclusion of a video promoting the much-hyped Half-Life, a game which ultimately was not released on the Dreamcast."
"Dream On Volume 18","Dreamon Volume 18","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-02-08","1","No","Demo","Not Rated","Dream On Volume 18 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #17 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #12 of Dreamcast Kult and issue #15 of Revista Oficial Dreamcast.

Volume 18 is the point where Dream On demo discs start to repeat content - at this stage it was early 2001, and publishers were beginning to discontinue support for the Dreamcast. As such, the Virtua Tennis demo originates from Dream On Volume 12, while Sega Swirl is brought forward from Dream On Volume 8."
"Dream On Volume 19","Dreamon Volume 19","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-03-08","1","No","Demo","Not Rated","Dream On Volume 19 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #18 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, and issue #16 of Revista Oficial Dreamcast.

For unknown reasons, this volume was not released in Germany. The Jet Set Radio demo is brought forward from Dream On Volume 15."
"Dream On Volume 2","Dreamon Volume 2","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1999-09-30","1","No","Demo","Not Rated","Dream On Volume 2 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #1 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel and issue #1 of Dreamcast: Das Offizielle Magazin. Volume 2 was the first Dream On demo disc to be sold exclusively with magazines.

Dream On Volume 2 contains two playable demos, four movies and a ""rolling demo"" of Buggy Heat, in which the game isn't playable, but the footage is rendered in real-time. The Millennium Soldier: Expendable demo lets the player play through the first stage, and the Sonic Adventure demo lets players (as Sonic) run through Emerald Coast. The Sonic Adventure demo is particularly common, having been put to work in Generator Vol. 1 and Generator Vol. 2 in North America, kiosks scattered across the world to promote the Dreamcast system, as well as future Dream On demo discs."
"Dream On Volume 20","Dreamon Volume 20","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-04-05","1","No","Demo","Not Rated","Dream On Volume 20 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #19 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #13 of Dreamcast Kult and issue #17 of Revista Oficial Dreamcast.

This is the last volume to see a release in Germany."
"Dream On Volume 21","Dreamon Volume 21","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-05-24","1","No","Demo","Not Rated","Dream On Volume 21 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #20 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel and issue #18 of Revista Oficial Dreamcast.

The 18 Wheeler: American Pro Trucker demo is recycled from the previous volume, Dream On Volume 20."
"Dream On Volume 22","Dreamon Volume 22","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2001-06-21","1","No","Demo","Not Rated","Dream On Volume 22 is a disc distributed in Europe as part of the Dream On series of Sega Dreamcast demo discs. Volume 22 was the last in the series and was distributed with issue #21 of the UK Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel. and issue #19 of Revista Oficial Dreamcast.

Volume 22 is a ""best of"" Dreamcast demo compilation, produced reportedly due to Sega's struggles to secure new content for upcoming games. As a result there is no ""new"" content on this disc, however as the video section was dropped, nine playable demos were included - a record for any Dream On demo disc.

Content is pulled from Dream On discs across the series' run, specifically Volume 1, 2, 12, 13, 14 and 15."
"Dream On Volume 3","Dreamon Volume 3","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1999-11-11","1","No","Demo","Not Rated","Dream On Volume 3 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #2 of the UK's Official Dreamcast Magazine and issue #2 of Dreamcast: Das Offizielle Magazin. French customers had to purchase the disc separately through mail order."
"Dream On Volume 4","Dreamon Volume 4","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","1999-12-09","1","No","Demo","Not Rated","Dream On Volume 4 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #3 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #3 of Dreamcast: Das Offizielle Magazin and issue #1 of Revista Oficial Dreamcast.

Dream On Volume 4 is a notable release in the Dream On series, primarily due to Toy Commander Christmas Special, which contains a Christmas-themed mission for Toy Commander which is not available in the full game. It also rounds off its videos section with a ""Sega Preview Trailer"", which shows Crazy Taxi, Zombie Revenge and Metropolis Street Racer in early (or Sega NAOMI) forms. 'Volume 4 was also the first Dream On Volume disc to be bundled with Revista Oficial Dreamcast in Spain."
"Dream On Volume 5","Dreamon Volume 5","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-01-13","1","No","Demo","Not Rated","Dream On Volume 5 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #4 of the UK's Official Dreamcast Magazine, issue #4 of Dreamcast: Das Offizielle Magazin and issue #2 of Revista Oficial Dreamcast. French customers had to purchase the disc separately through mail order."
"Dream On Volume 6","Dreamon Volume 6","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-02-10","1","No","Demo","Not Rated","Dream On Volume 6 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #5 of the UK's Official Dreamcast Magazine, issue #x of Dreamcast: Le Magazine Officiel, issue #5 of Dreamcast: Das Offizielle Magazin and issue #3 of Revista Oficial Dreamcast.

Volume 6 includes a slideshow of Ecco the Dolphin: Defender of the Future - the only disc in the series to contain such a feature (bar Dream On Collection 2 which borrows content from this release)."
"Dream On Volume 7","Dreamon Volume 7","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-03-09","1","No","Demo","Not Rated","Dream On Volume 7 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #6 of the UK's Official Dreamcast Magazine, issue #6 of Dreamcast: Das Offizielle Magazin and issue #4 of Revista Oficial Dreamcast. It was not released in France - they would instead receive Dream On Volume 7 & 8 at a later date.

Volume 7 includes a rolling demo of Metropolis Street Racer, in which the game is not playable, but the footage is rendered in real time. Also included is a video for Heroes of Might & Magic III, a game whose Dreamcast release was ultimately scrapped."
"Dream On Volume 8","Dreamon Volume 8","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-04-06","1","No","Demo","Not Rated","Dream On Volume 8 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #7 of the UK's Official Dreamcast Magazine, issue #7 of Dreamcast: Das Offizielle Magazin and issue #8 of Revista Oficial Dreamcast. It was not released in France - they would instead receive Dream On Volume 7 & 8 at a later date.

Volume 8 contains Sega Swirl, a full game that was not released in stores."
"Dream On Volume 9","Dreamon Volume 9","Other","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Sega","2000-05-11","2","No","Demo","Not Rated","Dream On Volume 9 is a Sega Dreamcast demo disc distributed in Europe as part of the Dream On series. It was sold with issue #8 of the UK's Official Dreamcast Magazine, issue #8 of Dreamcast: Das Offizielle Magazin and issue #6 of Revista Oficial Dreamcast. French customers had to purchase the disc separately through mail order.

The Fur Fighters demo included in this volume is for two players only."
"Dream Passport","","NTSC-J","Japan","Sega","Access","1998-11-27","1","No","Productivity","Not Rated","No overview is currently available for this title, please feel free to add one."
"Dream Passport 3 (ch@b)","","NTSC-J","Japan","Sega","Sega","1970-01-01","1","No","Utility","T - Teen","No overview is currently available for this title, please feel free to add one."
"Dream Passport Premier","","NTSC-J","Japan","Sega","Sega","2001-07-01","1","No","Productivity","T - Teen","The last version of the Dreamcast browser."
"Dreamcast Express Extra","","NTSC-J","Japan","Sega","Sega","1999-01-01","1","No","Utility","Not Rated","Dreamcast Express Extra (ドリームキャスト エクスプレス エクストラ) is a Japanese Sega Dreamcast demo disc released as part of the Dreamcast Express series."
"Dreamcast Magazine GD vol. 5","","NTSC-J","Japan","","","2000-07-07","1","No","Utility","Not Rated","A demo disc that came with the Dreamcast Magazine vol. 5 in Japan."
"Dreamstud!o","ドリームスタジオ","NTSC-U","Japan","Sega","Kuusou Kagaku | 																Nextech","2000-11-09","1","No","Adventure","Not Rated","Dreamstud!o (ドリームスタジオ) is a piece of Dreamcast software which allows the user to create video games. It was released exclusively in Japan. Games created with Dreamstudio are more often than not restricted by the 128kB of VMU storage space. There is also a lot of text input, so the game recommends a Dreamcast Keyboard."
"Drill","Drill DC | Drill [Demo]","Other","","Freeware","HandMade Games","2005-01-01","2","Yes","Shooter","T - Teen","This is a vertical scrolling shoot 'em up demo for a game announced by Handmade Videogames in 2005"
"Driving Strikers","","NTSC-U","","","","2023-07-07","4","Yes","Action","E - Everyone","Driving Strikers is a 2.5D car football extravaganza in a 90s-style! Play 4-player matches across 5 different stadiums with wildly different and beautiful environments! Main Features: Play 1-4 local multiplayer matches on the same screen!"
"Ducati World: Racing Challenge","Ducati World","NTSC-U","United States of America","Acclaim Entertainment, Inc.","Attention to Detail Limited","2001-02-13","2","No","Racing","E - Everyone","In this Ducati brand-licensed motorcycle game, players can race a range of Ducati bikes ranging from the 1960's Daytona 350 to the 748 and 996. The game includes a career mode (Ducati Life) where players climb the ladder to earn four different licenses, buy better bikes and accessories such as helmets, leathers and bike customizations. Regular quick races feature and arcade mode, two player split-screen, time attack and regular races. New tracks can be unlocked and are stored in the Rewards menu."
"Dux","","Other","","Hucast Games","Hucast Games | 																KonTechs Ltd","2009-06-17","1","No","Shooter","Not Rated","DUX is a scrolling shooter video game Independent developed by HUCAST.net & KonTechs Ltd. for the Sega Dreamcast. The game was released on 17 June 2009 worldwide.

Version: 1.0

Features: VGA Box, Arcade Stick, VMU support."
"DUX 1.5","","Other","","Hucast Games","Hucast Games | 																KonTechs Ltd","2009-07-17","1","No","Shooter","Not Rated","DUX Version 1.5 features new re-balanced gameplay as well as a brand new 16-bit soundtrack created by Andre Naumann and Marco Groß DUX is better than ever!

Get yourself back into the high-res bullet-spraying action with insta-respawns. Enjoy a constant 60 fps across 6 stages, consisting of 30+ fully animated CGI enemies and 6 fully animated (and massive) bosses!"
"Dynamite Cop","","PAL","","Sega","Sega AM1 R&D Division","1999-10-14","2","Yes","Action | Fighting","E - Everyone","Pirates have kidnapped the President's daughter and are holding her on a hijacked cruise ship. Now it's up to an elite police force to get them back, using whatever means necessary. The action takes place on both the cruise ship and the pirate's island hideaway.

You play as one of three cops, in this beat 'em up fighting game from Sega. Dynamite Cop features similar gameplay to Die Hard Arcade. As your character enters an area, you have to beat up everyone there. Once they are gone, you continue to the next area. To help you there are many weapons, such as guns, knives, pepper spray, chairs, and bread. Bread? Yes, you can use pretty much anything as a weapon."
"Dynamite Deka 2","Dynamite Cop","NTSC-J","Japan","Sega","Sega AM1 R&D Division","1999-05-27","2","No","Action | Fighting","Not Rated","Dynamite Cop, known in Japan as Dynamite Deka 2 (ダイナマイト刑事2, Dainamaito Deka Tsu), is a 1998 beat 'em up video game published by Sega and initially released in arcades on Sega Model 2 hardware. It is the sequel to the 1996 game Dynamite Deka, which was released outside Japan as Die Hard Arcade. The game was ported to the Dreamcast and released internationally in 1999, this time without the Die Hard license. A second sequel, Asian Dynamite, was released only in arcades."
"E.G.G: Elemental Gimmick Gear","","NTSC-J","Japan","Hudson Soft Company, Ltd. | 																Vatical Entertainment LLC","Birthday | 																Hudson Entertainment, Inc.","1999-05-27","1","No","Action | Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Ecco II: Sentinels of the Universe","Ecco the Dolphin II: Sentinels of the Universe | Ecco II: Sentinels of the Universe (prototype)","Other","","Sega","Appaloosa Interactive","2001-02-23","1","No","Adventure | Role-Playing | Puzzle","E - Everyone","Ecco II: Sentinels of the Universe is an unreleased Sega Dreamcast sequel to Ecco the Dolphin: Defender of the Future?, presumably developed by Appaloosa Interactive and set to be published by Sega.

Little is known about this game - an early prototype (and source code) dated the 23rd of February 2001 was found on a Dreamcast Dev.Box but shows very little of what the game was meant to entail. Sentinels of the Universe is presumed to have been cancelled due to Sega pulling support for the Dreamcast console, and development does not seem to have been moved to other platforms."
"Ecco the Dolphin: Defender of the Future","","PAL","","Sega","Appaloosa Interactive","2000-06-16","1","No","Adventure","E - Everyone","At the dawn of the 30th Century, dolphins and humans had been together in a cross-species society for 500 years. Together, they had set out to explore space, offering peace and friendship to all who would welcome it. But space had its dangers; a violent species known as the Foe decided to conquer Earth. However, the dolphins and humans drove them to the brink of defeat, and so the Foe sought vengeance on Earth. The few caretaker dolphins who had been left behind on Earth were not entirely defenseless; they were protected by their creation called the Guardian—a gigantic, sentient being made of a crystalline substance which projected a forcefield over the entire planet. Undeterred, the Foe made suicide attacks on the field, searching for a weak point."
"ECW Anarchy Rulz","","NTSC-U","United States of America","Acclaim Entertainment, Inc.","Acclaim","2000-10-01","4","No","Fighting | Sports","T - Teen","Anarchy in the USA!

*All new control system!
*First-ever blistering Brimstone match plus music from Dope & One Minute Silence!
*The Bionic Elbow from ""The American Dream"" Dusty Rhodes!
*Backlot brawls, all-new finishers & 2-man commentary!
*Never before seen hardcore table matches!
*RVD, Tanaka, The Sandman & over 60 extreme wrestlers!"
"ECW Hardcore Revolution","","NTSC-U","United States of America","Acclaim Entertainment, Inc.","Acclaim","2000-02-09","4","No","Fighting | Sports","M - Mature 17+","Often imitated, never duplicated, ECW Hardcore Revolution takes you to Hell and back with the most intense hardcore wrestling action the human body can endure. Remember, scars never heal. Debut of over 40 hardcore ECW stars including Rob Van Dam, Sabu, Tommy Dreamer, Raven, Mike Awesome, Francine and New Jack! Real gutter-mouth crowd chants and commentary from ECW's Joey Styles. Brutal finishers and chair shots. ""3-Way Dance"" plus over 20 game modes!"
"Eisei Meijin III: Game Creator Yoshimura Nobuhiro no Zunou","Eisei Meijin III - Game Creator Yoshimura Nobuhiro no Zunou","NTSC-J","Japan","Konami","Konami","1999-07-07","2","No","Puzzle | Strategy","E - Everyone","Eisei Meijin III is a shogi game developed and published by Konami and released on PlayStation and Sega Dreamcast on 1999 in Japan. It is the seventh entry in the Eisei Meijin series."
"El Dorado Gate Volume 1","El Dorado Gate Vol. 1","NTSC-J","Japan","Capcom","Capcom","2000-10-10","1","No","Role-Playing","Not Rated","El Dorado Gate (エルドラドゲートシリーズ) is a series of Japan-exclusive role-playing video games for the Sega Dreamcast. Its seven volumes were released on a bi-monthly basis in Japan from October 10, 2000 through October 10, 2001."
"El Dorado Gate: Volume 2","El Dorado Gate: Vol 2","NTSC-J","Japan","Capcom","Capcom","2000-12-12","1","No","Role-Playing","Not Rated","In the second episode, The Brave Swordsman Ellison, tells of the swordsmen Ellison and his role as bodyguard to a noble, as well as his love for the noble's daughter and his eventual quest to rescue her from evil. Finally, the game's third episode, Ein: The Artificial Man, tells of Ein's excavation from an ancient ruin. At the end of the second volume, the storyline will begin to connect with the first volume."
"Eldorado Gate Volume 3","Eldorado Gate Vol 3","NTSC-J","Japan","Capcom","Capcom","2001-02-02","1","No","Role-Playing","Not Rated","Eldorado Gate Vol. 3 (エルドラドゲート 第3巻) is a Sega Dreamcast RPG released by Capcom. It is part of the seven-part Eldorado Gate series. It was followed by Eldorado Gate Vol. 4."
"Eldorado Gate Volume 4","Eldorado Gate Vol. 4","NTSC-J","Japan","Capcom","Capcom","2001-04-12","1","No","Role-Playing","Not Rated","Eldorado Gate Vol. 4 (エルドラドゲート 第4巻) is a Sega Dreamcast RPG released by Capcom. It is part of the seven-part Eldorado Gate series. It was followed by Eldorado Gate Vol. 5."
"Eldorado Gate Volume 5","Eldorado Gate Vol. 5","NTSC-J","Japan","Capcom","Capcom","2001-06-06","1","No","Role-Playing","Not Rated","Eldorado Gate Vol. 5 (エルドラドゲート 第5巻) is a Sega Dreamcast RPG released by Capcom. It is part of the seven-part Eldorado Gate series. It was followed by Eldorado Gate Vol. 6."
"Eldorado Gate Volume 6","Eldorado Gate Vol. 6","NTSC-J","Japan","Capcom","Capcom","2001-08-08","1","No","Role-Playing","Not Rated","Eldorado Gate Vol. 6 (エルドラドゲート 第6巻) is a Sega Dreamcast RPG released by Capcom. It is part of the seven-part Eldorado Gate series. It was followed by Eldorado Gate Vol. 7."
"Eldorado Gate Volume 7","Eldorado Gate Vol. 7","NTSC-J","Japan","Capcom","Capcom","2001-10-10","1","No","Role-Playing","Not Rated","Eldorado Gate Vol. 7 (エルドラドゲート 第7巻) is a Sega Dreamcast RPG released by Capcom. It is part of the seven-part Eldorado Gate series."
"Elemental Gimmick Gear","","NTSC-U","United States of America","Vatical Entertainment LLC","Hudson Entertainment, Inc.","1999-12-20","1","Yes","Adventure | Role-Playing","E - Everyone","Elemental Gimmick Gear is an action role-playing game for the Dreamcast console. Elemental Gimmick Gear uses hand-drawn art in an overhead view during exploration, then switches to 3D graphics during boss battles.

In the world of Tokion, a dome-shaped ancient ruin was discovered inside a thick jungle. During excavation, an egg-shaped mecha was found inside the ruins containing a sleeping man. No matter how hard scientists tried, he would not wake up. He was taken to a laboratory along with the machine to be further studied.

Upon analyzing the machine, they learned that it was over 5000 years old. They also could not find any form of power source. In time, the machine became known as ""Elemental Gimmick Gear"", or EGG for short. After extensive scientific analysis over a number of years, copies of the EGG were produced and used as vehicles.

100 years later, the ruin suddenly became active, extending a multitude of tentacles into the ground. They spread all across the land, destroying anything in their way. With the tentacles came a thick layer of fog that surrounded the ruins, and people gave them the name Fogna.

At the same time, the Sleeper who was discovered a century prior finally awoke. He had not aged a day since his discovery and had no memory of his past or his own name. Selen, who was with him as he woke, set him free without notifying the other scientists in the lab. She sent him to Fogna to begin searching for clues of what happened 5100 years ago, and to stop the tentacles' breeding."
"Encuentro No Casual Non Casual Encounter","","PAL","Spain","","","2021-01-01","1","No","Role-Playing","RP - Rating Pending","No overview is currently available for this title, please feel free to add one."
"Es","","NTSC-J","","Sega","SEGA Games","2001-04-05","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Espion-Age-nts","エスピオネージェンツ","NTSC-J","Japan","NEC Home Electronics, Ltd.","HuneX","1999-09-23","1","No","Stealth","T - Teen","The year is 2000.
Giant corporations have taken the place of governments, creating a worldwide economy. Power depends on the theft of industrial secrets.
In the brutal world of industrial espionage, Blitzstrahl rises above its competition by assembling espionage agents with specialized abilities and training--the Espion Agents.
Welcome to the world of Blitzstrahl, the crack industrial espionage team with seven primary agents that you will utilize to crack some of the toughest industrial espionage challenges the world has ever seen."
"ESPN International Track & Field","","NTSC-U","United States of America","Konami","Konami","2000-09-26","4","No","Sports","E - Everyone","Detailed ESPN Integration. Authentic ESPN Graphic overlays. Eye-popping statistical drop-ins. Broadcast quality replays

Over 750 authentic motion-captured animations featuring ""The World's Fastest Man,"" Maurice Greene, 3 time Olympian Ato Boldon, and more.

12 international track & field events from the 100m dash to the Hammer Throw.
Compete with athletes from over 10 different countries around the world with up to 4 player capability"
